Tissue/Biosample,Biosample,Assays,Organ/Tissue,Sample Type,Life Stage,Collection,cCREs (.bed),cCREs (.bigBed),DNase Exp. ID,DNase File ID,DNase Z-scores,DNase Signal,ATAC Exp. ID,ATAC File ID,ATAC Z-scores,ATAC Signal,H3K4me3 Exp. ID,H3K4me3 File ID,H3K4me3 Z-scores,H3K4me3 Signal,H3K27ac Exp. ID,H3K27ac File ID,H3K27ac Z-scores,H3K27ac Signal,CTCF Exp. ID,CTCF File ID,CTCF Z-scores,CTCF Signal,ChromHMM States,Has RNA Seq
"Spleen, male adult (2 months) strain B6NCrl C57BL/6","Spleen, male adult (2 months) strain B6NCrl C57BL/6","DNase,H3K4me3,H3K27ac,CTCF",Spleen,Tissue,Adult,Core,https://downloads.wenglab.org/Registry-V4/ENCFF514QGG_ENCFF523GNO_ENCFF920QDX_ENCFF803MIB.bed,https://downloads.wenglab.org/Registry-V4/ENCFF514QGG_ENCFF523GNO_ENCFF920QDX_ENCFF803MIB.bigBed,ENCSR000CNY,ENCFF514QGG,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CNY-ENCFF514QGG.tsv,,,,,,ENCSR000CBD,ENCFF523GNO,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CBD-ENCFF523GNO.tsv,,ENCSR000CDJ,ENCFF920QDX,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CDJ-ENCFF920QDX.tsv,,ENCSR000CBY,ENCFF803MIB,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CBY-ENCFF803MIB.tsv,,,no
"MEL, strain MEL DBA/2","MEL, strain MEL DBA/2","DNase,H3K4me3,H3K27ac,CTCF",Spleen,Cell line,Adult,Core,https://downloads.wenglab.org/Registry-V4/ENCFF145VWQ_ENCFF430CHA_ENCFF770LBL_ENCFF244ZJY.bed,https://downloads.wenglab.org/Registry-V4/ENCFF145VWQ_ENCFF430CHA_ENCFF770LBL_ENCFF244ZJY.bigBed,ENCSR000CNN,ENCFF145VWQ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CNN-ENCFF145VWQ.tsv,,,,,,ENCSR000CEX,ENCFF430CHA,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CEX-ENCFF430CHA.tsv,,ENCSR000CEV,ENCFF770LBL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CEV-ENCFF770LBL.tsv,,ENCSR000CFH,ENCFF244ZJY,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CFH-ENCFF244ZJY.tsv,,,no
"Spleen, female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Spleen, female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Spleen,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF579SZU.bed,https://downloads.wenglab.org/Registry-V4/ENCFF579SZU.bigBed,ENCSR876YAF,ENCFF579SZU,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR876YAF-ENCFF579SZU.tsv,,,,,,,,,,,,,,,,,,,no
"Spleen, female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Spleen, female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Spleen,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF343LIN.bed,https://downloads.wenglab.org/Registry-V4/ENCFF343LIN.bigBed,ENCSR718NBH,ENCFF343LIN,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR718NBH-ENCFF343LIN.tsv,,,,,,,,,,,,,,,,,,,no
"Spleen, female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Spleen, female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Spleen,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF854SJP.bed,https://downloads.wenglab.org/Registry-V4/ENCFF854SJP.bigBed,ENCSR597QYA,ENCFF854SJP,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR597QYA-ENCFF854SJP.tsv,,,,,,,,,,,,,,,,,,,no
"Spleen, female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Spleen, female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Spleen,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF161VZZ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF161VZZ.bigBed,ENCSR146PAW,ENCFF161VZZ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR146PAW-ENCFF161VZZ.tsv,,,,,,,,,,,,,,,,,,,no
"Spleen, female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Spleen, female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Spleen,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF905NBG.bed,https://downloads.wenglab.org/Registry-V4/ENCFF905NBG.bigBed,ENCSR097TGW,ENCFF905NBG,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR097TGW-ENCFF905NBG.tsv,,,,,,,,,,,,,,,,,,,no
"Spleen, male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Spleen, male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Spleen,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF691CFQ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF691CFQ.bigBed,ENCSR581ZXI,ENCFF691CFQ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR581ZXI-ENCFF691CFQ.tsv,,,,,,,,,,,,,,,,,,,no
"Spleen, male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Spleen, male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Spleen,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF305GWR.bed,https://downloads.wenglab.org/Registry-V4/ENCFF305GWR.bigBed,ENCSR585JUM,ENCFF305GWR,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR585JUM-ENCFF305GWR.tsv,,,,,,,,,,,,,,,,,,,no
"Spleen, male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Spleen, male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Spleen,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF033RKY.bed,https://downloads.wenglab.org/Registry-V4/ENCFF033RKY.bigBed,ENCSR087PCD,ENCFF033RKY,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR087PCD-ENCFF033RKY.tsv,,,,,,,,,,,,,,,,,,,no
"Spleen, male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Spleen, male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Spleen,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF925CEF.bed,https://downloads.wenglab.org/Registry-V4/ENCFF925CEF.bigBed,ENCSR736DMJ,ENCFF925CEF,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR736DMJ-ENCFF925CEF.tsv,,,,,,,,,,,,,,,,,,,no
"Spleen, male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Spleen, male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Spleen,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF063IDQ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF063IDQ.bigBed,ENCSR145GGC,ENCFF063IDQ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR145GGC-ENCFF063IDQ.tsv,,,,,,,,,,,,,,,,,,,no
"Spleen, male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Spleen, male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Spleen,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF106KDM.bed,https://downloads.wenglab.org/Registry-V4/ENCFF106KDM.bigBed,ENCSR039FQF,ENCFF106KDM,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR039FQF-ENCFF106KDM.tsv,,,,,,,,,,,,,,,,,,,no
"MEL-GATA-1-ER, strain MEL DBA/2","MEL-GATA-1-ER, strain MEL DBA/2",DNase,Spleen,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF528VEN.bed,https://downloads.wenglab.org/Registry-V4/ENCFF528VEN.bigBed,ENCSR000CNP,ENCFF528VEN,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CNP-ENCFF528VEN.tsv,,,,,,,,,,,,,,,,,,,no
"MEL, treated with 125.0 μM zinc dichloride for 24.0 hours strain MEL DBA/2","MEL, treated with 125.0 μM zinc dichloride for 24.0 hours strain MEL DBA/2",DNase,Spleen,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF108VAK.bed,https://downloads.wenglab.org/Registry-V4/ENCFF108VAK.bigBed,ENCSR372SMH,ENCFF108VAK,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR372SMH-ENCFF108VAK.tsv,,,,,,,,,,,,,,,,,,,no
"MEL, treated with 2 percent dimethyl sulfoxide for 5 days strain MEL DBA/2","MEL, treated with 2 percent dimethyl sulfoxide for 5 days strain MEL DBA/2","H3K4me3,CTCF",Spleen,Cell line,Adult,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF055KSI_ENCFF208OTU.bed,https://downloads.wenglab.org/Registry-V4/ENCFF055KSI_ENCFF208OTU.bigBed,,,,,,,,,ENCSR000AEA,ENCFF055KSI,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000AEA-ENCFF055KSI.tsv,,,,,,ENCSR000ETE,ENCFF208OTU,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000ETE-ENCFF208OTU.tsv,,,no
Stomach,,,,,,,https://downloads.wenglab.org/stomach.noccl.cCREs.bed,,,,,,,,,,,,,,,,,,,,,,,no
"Stomach, mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6","Stomach, mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6","DNase,ATAC,H3K4me3,H3K27ac,CTCF",Stomach,Tissue,Adult,Core,https://downloads.wenglab.org/Registry-V4/ENCFF738YPD_ENCFF083LRQ_ENCFF500YJD_ENCFF394DGY.bed,https://downloads.wenglab.org/Registry-V4/ENCFF738YPD_ENCFF083LRQ_ENCFF500YJD_ENCFF394DGY.bigBed,ENCSR969OPE,ENCFF738YPD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR969OPE-ENCFF738YPD.tsv,,ENCSR597BGP,ENCFF657FRT,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR597BGP-ENCFF657FRT.tsv,,ENCSR916CBN,ENCFF083LRQ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR916CBN-ENCFF083LRQ.tsv,,ENCSR346FJG,ENCFF500YJD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR346FJG-ENCFF500YJD.tsv,,ENCSR104QEN,ENCFF394DGY,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR104QEN-ENCFF394DGY.tsv,,https://downloads.wenglab.org/Registry-V4/ENCFF385CPC.bigBed,yes
"Stomach, mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6","Stomach, mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6","ATAC,H3K4me3,H3K27ac",Stomach,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF395IUA_ENCFF762HBG.bed,https://downloads.wenglab.org/Registry-V4/ENCFF395IUA_ENCFF762HBG.bigBed,,,,,ENCSR618HDK,ENCFF527KZC,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR618HDK-ENCFF527KZC.tsv,,ENCSR023VJO,ENCFF395IUA,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR023VJO-ENCFF395IUA.tsv,,ENCSR316CNR,ENCFF762HBG,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR316CNR-ENCFF762HBG.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF340QAV.bigBed,no
"Stomach, mixed sex embryo (15.5 days) strain B6NCrl C57BL/6","Stomach, mixed sex embryo (15.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Stomach,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF553QCZ_ENCFF924LUE.bed,https://downloads.wenglab.org/Registry-V4/ENCFF553QCZ_ENCFF924LUE.bigBed,,,,,ENCSR486XAS,ENCFF994CJF,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR486XAS-ENCFF994CJF.tsv,,ENCSR522LXN,ENCFF553QCZ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR522LXN-ENCFF553QCZ.tsv,,ENCSR929SEW,ENCFF924LUE,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR929SEW-ENCFF924LUE.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF052PCF.bigBed,yes
"Stomach, mixed sex embryo (16.5 days) strain B6NCrl C57BL/6","Stomach, mixed sex embryo (16.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Stomach,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF318NOG_ENCFF696SVD.bed,https://downloads.wenglab.org/Registry-V4/ENCFF318NOG_ENCFF696SVD.bigBed,,,,,ENCSR363SKQ,ENCFF298EDN,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR363SKQ-ENCFF298EDN.tsv,,ENCSR684UWM,ENCFF318NOG,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR684UWM-ENCFF318NOG.tsv,,ENCSR546ANT,ENCFF696SVD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR546ANT-ENCFF696SVD.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF008MSD.bigBed,yes
Testis,,,,,,,"https://downloads.wenglab.org/testis.noccl.cCREs.bed,https://downloads.wenglab.org/testis.all.cCREs.bed",,,,,,,,,,,,,,,,,,,,,,,no
"Testis, male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Testis, male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Testis,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF678HHO.bed,https://downloads.wenglab.org/Registry-V4/ENCFF678HHO.bigBed,ENCSR671SQM,ENCFF678HHO,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR671SQM-ENCFF678HHO.tsv,,,,,,,,,,,,,,,,,,,no
"Testis, male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Testis, male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Testis,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF756IUG.bed,https://downloads.wenglab.org/Registry-V4/ENCFF756IUG.bigBed,ENCSR443DSO,ENCFF756IUG,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR443DSO-ENCFF756IUG.tsv,,,,,,,,,,,,,,,,,,,no
"Testis, male adult (2 months) strain B6NCrl C57BL/6","Testis, male adult (2 months) strain B6NCrl C57BL/6","H3K4me3,H3K27ac,CTCF",Testis,Tissue,Adult,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF942FOL_ENCFF881WJZ_ENCFF558QFH.bed,https://downloads.wenglab.org/Registry-V4/ENCFF942FOL_ENCFF881WJZ_ENCFF558QFH.bigBed,,,,,,,,,ENCSR000CCW,ENCFF942FOL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CCW-ENCFF942FOL.tsv,,ENCSR000CCU,ENCFF881WJZ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CCU-ENCFF881WJZ.tsv,,ENCSR000CEF,ENCFF558QFH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CEF-ENCFF558QFH.tsv,,,no
Thymus,,,,,,,https://downloads.wenglab.org/thymus.noccl.cCREs.bed,,,,,,,,,,,,,,,,,,,,,,,no
"Thymus, male adult (2 months) strain B6NCrl C57BL/6","Thymus, male adult (2 months) strain B6NCrl C57BL/6","DNase,H3K4me3,H3K27ac,CTCF",Thymus,Tissue,Adult,Core,https://downloads.wenglab.org/Registry-V4/ENCFF686CDW_ENCFF200ISF_ENCFF284KSX_ENCFF239UQO.bed,https://downloads.wenglab.org/Registry-V4/ENCFF686CDW_ENCFF200ISF_ENCFF284KSX_ENCFF239UQO.bigBed,ENCSR000COB,ENCFF686CDW,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000COB-ENCFF686CDW.tsv,,,,,,ENCSR000CCJ,ENCFF200ISF,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CCJ-ENCFF200ISF.tsv,,ENCSR000CCH,ENCFF284KSX,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CCH-ENCFF284KSX.tsv,,ENCSR000CDZ,ENCFF239UQO,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CDZ-ENCFF239UQO.tsv,,,no
"Thymus, female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF182QIV.bed,https://downloads.wenglab.org/Registry-V4/ENCFF182QIV.bigBed,ENCSR398LUY,ENCFF182QIV,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR398LUY-ENCFF182QIV.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF754AXF.bed,https://downloads.wenglab.org/Registry-V4/ENCFF754AXF.bigBed,ENCSR671JNA,ENCFF754AXF,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR671JNA-ENCFF754AXF.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF724RNH.bed,https://downloads.wenglab.org/Registry-V4/ENCFF724RNH.bigBed,ENCSR090RLB,ENCFF724RNH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR090RLB-ENCFF724RNH.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF130TZG.bed,https://downloads.wenglab.org/Registry-V4/ENCFF130TZG.bigBed,ENCSR133BTF,ENCFF130TZG,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR133BTF-ENCFF130TZG.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, female postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF458KCS.bed,https://downloads.wenglab.org/Registry-V4/ENCFF458KCS.bigBed,ENCSR730MYK,ENCFF458KCS,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR730MYK-ENCFF458KCS.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF466OYS.bed,https://downloads.wenglab.org/Registry-V4/ENCFF466OYS.bigBed,ENCSR830IOW,ENCFF466OYS,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR830IOW-ENCFF466OYS.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF271UQK.bed,https://downloads.wenglab.org/Registry-V4/ENCFF271UQK.bigBed,ENCSR179HEN,ENCFF271UQK,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR179HEN-ENCFF271UQK.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF661YMU.bed,https://downloads.wenglab.org/Registry-V4/ENCFF661YMU.bigBed,ENCSR315TVO,ENCFF661YMU,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR315TVO-ENCFF661YMU.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF351DEF.bed,https://downloads.wenglab.org/Registry-V4/ENCFF351DEF.bigBed,ENCSR068MCK,ENCFF351DEF,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR068MCK-ENCFF351DEF.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF222UJQ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF222UJQ.bigBed,ENCSR322AIL,ENCFF222UJQ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR322AIL-ENCFF222UJQ.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF384YKE.bed,https://downloads.wenglab.org/Registry-V4/ENCFF384YKE.bigBed,ENCSR049ACM,ENCFF384YKE,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR049ACM-ENCFF384YKE.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, male postnatal (4 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF815YGS.bed,https://downloads.wenglab.org/Registry-V4/ENCFF815YGS.bigBed,ENCSR021IRX,ENCFF815YGS,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR021IRX-ENCFF815YGS.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Thymus, male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF134GMA.bed,https://downloads.wenglab.org/Registry-V4/ENCFF134GMA.bigBed,ENCSR794LIK,ENCFF134GMA,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR794LIK-ENCFF134GMA.tsv,,,,,,,,,,,,,,,,,,,no
"Thymus, mixed sex postnatal (0 days) strain B6NCrl C57BL/6","Thymus, mixed sex postnatal (0 days) strain B6NCrl C57BL/6",DNase,Thymus,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF181DHD.bed,https://downloads.wenglab.org/Registry-V4/ENCFF181DHD.bigBed,ENCSR935RRY,ENCFF181DHD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR935RRY-ENCFF181DHD.tsv,,,,,,,,,,,,,,,,,,,yes
Urinary bladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
"Urinary bladder, female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Urinary bladder, female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Urinary bladder,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF036EBL.bed,https://downloads.wenglab.org/Registry-V4/ENCFF036EBL.bigBed,ENCSR105BDM,ENCFF036EBL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR105BDM-ENCFF036EBL.tsv,,,,,,,,,,,,,,,,,,,no
"Urinary bladder, female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Urinary bladder, female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Urinary bladder,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF046ZZD.bed,https://downloads.wenglab.org/Registry-V4/ENCFF046ZZD.bigBed,ENCSR854UWF,ENCFF046ZZD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR854UWF-ENCFF046ZZD.tsv,,,,,,,,,,,,,,,,,,,no
"Urinary bladder, female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ","Urinary bladder, female postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ",DNase,Urinary bladder,Tissue,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF983UZW.bed,https://downloads.wenglab.org/Registry-V4/ENCFF983UZW.bigBed,ENCSR193XFZ,ENCFF983UZW,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR193XFZ-ENCFF983UZW.tsv,,,,,,,,,,,,,,,,,,,no
